37,17.0841,1734373724
49,19.2883,1734373724
112,21.3518,1734373724
129,24.1166,1734373724
132,23.8811,1734373724
142,24.7428,1734373724
15,15.7285,1734373754
21,17.6381,1734373754
37,17.0613,1734373754
49,19.2231,1734373754
112,21.4267,1734373754
129,24.1266,1734373754
132,23.8731,1734373754
142,24.6248,1734373754
15,15.7720,1734373784
21,17.4579,1734373784
37,17.0815,1734373784
49,19.4465,1734373784
112,21.2504,1734373784
129,23.9357,1734373784
132,23.8731,1734373784
142,24.6952,1734373784
15,15.5810,1734373814
21,17.2576,1734373814
37,17.1114,1734373814
49,19.6547,1734373814
112,21.4476,1734373814
129,23.8039,1734373814
132,23.8227,1734373814
142,24.7340,1734373814
15,15.3344,1734373844
21,17.1094,1734373844
37,17.0778,1734373844
49,19.5736,1734373844
112,21.3388,1734373844
129,23.8360,1734373844
132,23.6329,1734373844
142,24.5022,1734373844
15,15.3747,1734373874
21,17.3398,1734373874
37,17.1461,1734373874
49,19.5723,1734373874
112,21.3665,1734373874
129,23.7601,1734373874
132,23.6000,1734373874
142,24.4334,1734373874
15,15.1522,1734373904
21,17.2974,1734373904
37,17.3530,1734373904
49,19.7412,1734373904
112,21.5172,1734373904
129,23.8573,1734373904
132,23.7506,1734373904
142,24.3917,1734373904
15,15.3998,1734373934
21,17.1501,1734373934
37,17.1817,1734373934
49,19.6315,1734373934
112,21.5792,1734373934
129,24.0496,1734373934
132,23.8133,1734373934
142,24.3669,1734373934
15,15.1532,1734373964
21,17.0671,1734373964
37,17.1300,1734373964
49,19.5573,1734373964
112,21.5995,1734373964
129,24.0126,1734373964
132,23.5998,1734373964
142,24.3816,1734373964
15,15.2196,1734373994
21,16.8952,1734373994
37,17.1880,1734373994
49,19.7270,1734373994
112,21.5410,1734373994
129,23.9833,1734373994
132,23.6651,1734373994
142,24.5354,1734373994
15,15.4688,1734374024
21,17.0062,1734374024
37,17.2126,1734374024
49,19.7780,1734374024
112,21.3417,1734374024
129,24.0612,1734374024
132,23.7678,1734374024
142,24.5100,1734374024
15,15.5675,1734374054
21,17.0323,1734374054
37,17.3117,1734374054
49,19.7865,1734374054
112,21.2966,1734374054
129,24.1486,1734374054
132,23.9478,1734374054
142,24.5310,1734374054
15,15.7079,1734374084
21,16.8352,1734374084
37,17.3429,1734374084
49,19.7986,1734374084
112,21.3757,1734374084
129,24.1338,1734374084
132,24.0662,1734374084
142,24.7392,1734374084
15,15.6947,1734374114
21,16.9386,1734374114
37,17.3319,1734374114
49,19.6226,1734374114
112,21.2027,1734374114
129,24.3826,1734374114
132,23.9755,1734374114
142,24.6829,1734374114
15,15.6604,1734374144
21,16.9113,1734374144
37,17.3382,1734374144
49,19.8212,1734374144
112,21.4166,1734374144
129,24.4481,1734374144
132,24.1983,1734374144
142,24.7146,1734374144
15,15.8720,1734374174
21,16.9766,1734374174
37,17.3853,1734374174
49,19.8005,1734374174
112,21.4558,1734374174
129,24.5454,1734374174
132,24.1615,1734374174
142,24.4883,1734374174
15,15.7817,1734374204
21,17.0721,1734374204
37,17.3375,1734374204
49,19.8765,1734374204
112,21.4148,1734374204
129,24.6387,1734374204
132,24.2357,1734374204
142,24.5035,1734374204
15,15.8615,1734374234
21,16.8392,1734374234
37,17.3957,1734374234
49,19.9809,1734374234
112,21.4664,1734374234
129,24.8549,1734374234
132,24.1535,1734374234
142,24.2653,1734374234
15,16.0507,1734374264
21,16.7240,1734374264
37,17.5070,1734374264
49,20.0063,1734374264
112,21.3734,1734374264
129,24.7608,1734374264
132,24.3929,1734374264
142,24.1282,1734374264
15,16.0356,1734374294
21,16.6570,1734374294
37,17.2842,1734374294
49,19.9527,1734374294
112,21.2936,1734374294
129,24.7027,1734374294
132,24.4010,1734374294
142,24.2822,1734374294
15,16.2803,1734374324
21,16.7958,1734374324
37,17.3235,1734374324
49,19.7917,1734374324
112,21.3525,1734374324
129,24.8091,1734374324
132,24.1683,1734374324
142,24.1495,1734374324
15,16.4385,1734374354
21,16.6948,1734374354
37,17.4347,1734374354
49,19.5748,1734374354
112,21.2803,1734374354
129,24.7807,1734374354
132,24.2319,1734374354
142,24.1845,1734374354
15,16.1972,1734374384
21,16.6574,1734374384
37,17.5741,1734374384
49,19.5406,1734374384
112,21.2340,1734374384
129,24.6336,1734374384
132,24.2530,1734374384
142,24.2487,1734374384
15,16.4425,1734374414
21,16.5672,1734374414
37,17.5295,1734374414
49,19.5977,1734374414
112,21.2078,1734374414
129,24.5100,1734374414
132,24.4761,1734374414
142,24.3569,1734374414
15,16.5988,1734374444
21,16.3204,1734374444
37,17.4809,1734374444
49,19.8276,1734374444
112,21.1186,1734374444
129,24.4147,1734374444
132,24.6905,1734374444
142,24.1980,1734374444
15,16.7707,1734374474
21,16.2444,1734374474
37,17.2681,1734374474
49,19.8427,1734374474
112,21.2104,1734374474
129,24.1708,1734374474
132,24.8773,1734374474
142,24.4238,1734374474
15,16.6293,1734374504
21,16.2144,1734374504
37,17.3766,1734374504
49,19.7092,1734374504
112,21.2806,1734374504
129,24.3975,1734374504
132,25.1029,1734374504
142,24.2977,1734374504
15,16.5161,1734374534
21,16.2235,1734374534
37,17.6244,1734374534
49,19.4666,1734374534
112,21.3694,1734374534
129,24.2959,1734374534
132,24.9939,1734374534
142,24.4077,1734374534
15,16.7098,1734374564
21,16.0535,1734374564
37,17.6304,1734374564
49,19.3131,1734374564
112,21.4052,1734374564
129,24.3696,1734374564
132,24.8803,1734374564
142,24.3058,1734374564
15,16.9047,1734374594
21,16.0823,1734374594
37,17.6936,1734374594
49,19.5490,1734374594
112,21.3297,1734374594
129,24.2962,1734374594
132,24.9963,1734374594
142,24.1338,1734374594
15,16.8906,1734374624
21,16.2789,1734374624
37,17.5388,1734374624
49,19.6329,1734374624
112,21.3823,1734374624
129,24.4018,1734374624
132,25.0631,1734374624
142,24.0700,1734374624
15,16.9088,1734374654
21,16.2355,1734374654
37,17.3232,1734374654
49,19.4861,1734374654
112,21.4594,1734374654
129,24.4515,1734374654
132,25.2236,1734374654
142,24.2815,1734374654
15,16.8875,1734374684
21,16.2897,1734374684
37,17.1684,1734374684
49,19.7357,1734374684
112,21.2366,1734374684
129,24.6574,1734374684
132,25.2283,1734374684
142,24.5187,1734374684
15,16.9349,1734374714
21,16.0562,1734374714
37,17.1184,1734374714
49,19.6864,1734374714
112,20.9984,1734374714
129,24.8062,1734374714
132,25.0725,1734374714
142,24.5537,1734374714
15,16.7975,1734374744
21,16.1432,1734374744
37,17.1563,1734374744
49,19.7212,1734374744
112,20.8175,1734374744
129,24.6081,1734374744
132,25.0240,1734374744
142,24.3572,1734374744
15,16.6696,1734374774
21,16.1273,1734374774
37,17.0553,1734374774
49,19.8118,1734374774
112,20.8161,1734374774
129,24.6714,1734374774
132,25.2449,1734374774
142,24.2491,1734374774
15,16.4805,1734374804
21,16.1302,1734374804
37,17.2434,1734374804
49,19.6472,1734374804
112,20.6796,1734374804
129,24.7839,1734374804
132,25.0758,1734374804
142,24.2563,1734374804
15,16.2833,1734374834
21,16.2321,1734374834
37,17.3316,1734374834
49,19.8141,1734374834
112,20.8266,1734374834
129,24.8454,1734374834
132,25.0898,1734374834
142,24.0889,1734374834
15,16.3308,1734374864
21,16.1043,1734374864
37,17.3347,1734374864
49,19.7682,1734374864
112,20.6314,1734374864
129,24.7152,1734374864
132,25.3246,1734374864
142,24.0123,1734374864
15,16.5530,1734374894
21,16.2921,1734374894
37,17.2276,1734374894
49,19.7711,1734374894
112,20.7842,1734374894
129,24.8227,1734374894
132,25.2325,1734374894
142,23.9684,1734374894
15,16.6497,1734374924
21,16.1637,1734374924
37,17.1513,1734374924
49,19.8101,1734374924
112,20.7324,1734374924
129,25.0139,1734374924
132,25.4331,1734374924
142,24.0999,1734374924
15,16.5788,1734374954
21,16.3092,1734374954
37,17.1447,1734374954
49,20.0283,1734374954
112,20.6068,1734374954
129,25.1756,1734374954
132,25.3896,1734374954
142,23.8655,1734374954
15,16.5721,1734374984
21,16.2620,1734374984
37,17.0590,1734374984
49,20.1348,1734374984
112,20.5677,1734374984
129,25.0728,1734374984
132,25.2350,1734374984
142,23.7281,1734374984
15,16.6337,1734375014
21,16.4630,1734375014
37,17.1351,1734375014
49,19.9097,1734375014
112,20.5537,1734375014
129,24.9473,1734375014
132,25.2258,1734375014
142,23.9601,1734375014
15,16.4825,1734375044
21,16.5400,1734375044
37,16.9240,1734375044
49,20.0271,1734375044
112,20.4335,1734375044
129,25.1507,1734375044
132,25.2776,1734375044
142,23.9542,1734375044
15,16.2975,1734375074
21,16.3674,1734375074
37,17.1279,1734375074
49,20.2598,1734375074
112,20.5062,1734375074
129,25.3110,1734375074
132,25.3169,1734375074
142,24.0812,1734375074
15,16.1006,1734375104
21,16.1512,1734375104
37,17.3721,1734375104
49,20.4632,1734375104
112,20.6130,1734375104
129,25.1417,1734375104
132,25.3461,1734375104
142,24.0990,1734375104
15,15.8900,1734375134
21,16.0825,1734375134
37,17.2043,1734375134
49,20.3391,1734375134
112,20.7781,1734375134
129,24.9064,1734375134
132,25.2379,1734375134
142,23.9147,1734375134
15,15.0000,1734372164
21,17.0000,1734372164
37,18.0000,1734372164
49,19.0000,1734372164
112,20.0000,1734372164
129,23.0000,1734372164
132,24.0000,1734372164
142,25.0000,1734372164
15,15.0837,1734372194
21,17.2270,1734372194
37,17.9504,1734372194
49,19.0307,1734372194
112,20.1472,1734372194
129,22.9655,1734372194
132,23.9465,1734372194
142,24.9088,1734372194
15,15.3306,1734372224
21,17.4168,1734372224
37,18.1009,1734372224
49,19.1910,1734372224
112,20.2343,1734372224
129,23.1758,1734372224
132,23.9010,1734372224
142,25.1001,1734372224
15,15.3984,1734372254
21,17.3844,1734372254
37,18.1614,1734372254
49,19.3199,1734372254
112,20.0255,1734372254
129,22.9774,1734372254
132,23.8137,1734372254
142,25.0808,1734372254
15,15.5309,1734372284
21,17.2726,1734372284
37,18.1204,1734372284
49,19.3699,1734372284
112,20.2494,1734372284
129,22.9027,1734372284
132,23.8982,1734372284
142,24.8416,1734372284
15,15.2962,1734372314
21,17.3221,1734372314
37,17.9339,1734372314
49,19.5588,1734372314
112,20.4617,1734372314
129,23.0113,1734372314
132,23.9132,1734372314
142,24.7805,1734372314
15,15.1606,1734372344
21,17.4305,1734372344
37,18.0050,1734372344
49,19.5437,1734372344
112,20.2196,1734372344
129,23.2565,1734372344
132,23.7783,1734372344
142,24.7486,1734372344
15,15.2013,1734372374
21,17.3041,1734372374
37,18.0593,1734372374
49,19.4487,1734372374
112,20.3980,1734372374
129,23.0201,1734372374
132,23.8318,1734372374
142,24.8355,1734372374
15,15.2990,1734372404
21,17.4886,1734372404
37,17.9111,1734372404
49,19.5535,1734372404
112,20.5952,1734372404
129,22.8305,1734372404
132,23.7696,1734372404
142,25.0323,1734372404
15,15.2102,1734372434
21,17.4168,1734372434
37,17.8303,1734372434
49,19.7767,1734372434
112,20.7389,1734372434
129,22.7689,1734372434
132,23.9594,1734372434
142,24.8630,1734372434
15,15.1819,1734372464
21,17.4695,1734372464
37,17.5947,1734372464
49,19.5362,1734372464
112,20.6742,1734372464
129,22.5811,1734372464
132,23.9944,1734372464
142,24.9618,1734372464
15,14.9557,1734372494
21,17.5548,1734372494
37,17.6606,1734372494
49,19.4094,1734372494
112,20.6367,1734372494
129,22.4279,1734372494
132,24.0967,1734372494
142,24.9276,1734372494
15,14.8106,1734372524
21,17.5095,1734372524
37,17.5569,1734372524
49,19.5018,1734372524
112,20.5481,1734372524
129,22.4202,1734372524
132,23.8967,1734372524
142,25.1054,1734372524
15,14.9209,1734372554
21,17.3515,1734372554
37,17.4053,1734372554
49,19.3437,1734372554
112,20.4647,1734372554
129,22.4900,1734372554
132,23.7633,1734372554
142,25.2570,1734372554
15,14.9527,1734372584
21,17.2145,1734372584
37,17.2464,1734372584
49,19.2249,1734372584
112,20.2193,1734372584
129,22.6254,1734372584
132,23.8370,1734372584
142,25.3977,1734372584
15,14.7096,1734372614
21,17.3034,1734372614
37,17.4137,1734372614
49,19.4214,1734372614
112,20.2726,1734372614
129,22.4492,1734372614
132,23.7824,1734372614
142,25.4119,1734372614
15,14.9423,1734372644
21,17.0726,1734372644
37,17.3927,1734372644
49,19.5236,1734372644
112,20.4918,1734372644
129,22.4315,1734372644
132,23.6238,1734372644
142,25.4298,1734372644
15,14.8931,1734372674
21,17.1833,1734372674
37,17.2396,1734372674
49,19.3149,1734372674
112,20.4423,1734372674
129,22.5850,1734372674
132,23.4231,1734372674
142,25.3709,1734372674
15,14.9251,1734372704
21,17.2859,1734372704
37,17.0606,1734372704
49,19.1334,1734372704
112,20.2842,1734372704
129,22.6936,1734372704
132,23.5885,1734372704
142,25.5498,1734372704
15,14.9180,1734372734
21,17.4326,1734372734
37,17.0793,1734372734
49,19.1485,1734372734
112,20.4396,1734372734
129,22.8593,1734372734
132,23.3406,1734372734
142,25.3074,1734372734
15,14.6832,1734372764
21,17.6059,1734372764
37,17.2870,1734372764
49,19.2567,1734372764
112,20.3179,1734372764
129,22.8048,1734372764
132,23.3885,1734372764
142,25.3058,1734372764
15,14.6705,1734372794
21,17.5757,1734372794
37,17.4019,1734372794
49,19.1205,1734372794
112,20.4818,1734372794
129,22.8418,1734372794
132,23.2589,1734372794
142,25.4045,1734372794
15,14.9106,1734372824
21,17.7310,1734372824
37,17.1817,1734372824
49,19.0026,1734372824
112,20.6817,1734372824
129,23.0820,1734372824
132,23.0577,1734372824
142,25.4498,1734372824
15,15.1600,1734372854
21,17.7913,1734372854
37,17.3821,1734372854
49,19.2475,1734372854
112,20.6186,1734372854
129,23.2397,1734372854
132,23.3006,1734372854
142,25.3678,1734372854
15,15.3020,1734372884
21,17.5459,1734372884
37,17.1412,1734372884
49,19.3074,1734372884
112,20.5766,1734372884
129,23.1198,1734372884
132,23.4049,1734372884
142,25.1680,1734372884
15,15.3924,1734372914
21,17.6293,1734372914
37,17.1376,1734372914
49,19.3562,1734372914
112,20.6467,1734372914
129,23.0183,1734372914
132,23.5735,1734372914
142,25.3625,1734372914
15,15.5519,1734372944
21,17.4556,1734372944
37,17.3466,1734372944
49,19.5562,1734372944
112,20.5938,1734372944
129,23.1483,1734372944
132,23.6910,1734372944
142,25.3886,1734372944
15,15.3727,1734372974
21,17.4526,1734372974
37,17.4198,1734372974
49,19.6995,1734372974
112,20.4585,1734372974
129,23.2598,1734372974
132,23.5797,1734372974
142,25.4198,1734372974
15,15.3528,1734373004
21,17.2907,1734373004
37,17.4830,1734373004
49,19.5048,1734373004
112,20.6816,1734373004
129,23.2148,1734373004
132,23.6020,1734373004
142,25.4659,1734373004
15,15.2850,1734373034
21,17.5382,1734373034
37,17.3022,1734373034
49,19.5810,1734373034
112,20.8460,1734373034
129,23.3151,1734373034
132,23.7249,1734373034
142,25.4209,1734373034
15,15.2163,1734373064
21,17.7313,1734373064
37,17.1412,1734373064
49,19.7298,1734373064
112,21.0056,1734373064
129,23.5445,1734373064
132,23.8623,1734373064
142,25.2244,1734373064
15,15.2649,1734373094
21,17.8633,1734373094
37,17.0514,1734373094
49,19.6225,1734373094
112,20.9617,1734373094
129,23.4678,1734373094
132,23.6547,1734373094
142,25.0869,1734373094
15,15.4332,1734373124
21,17.9208,1734373124
37,17.1288,1734373124
49,19.7144,1734373124
112,21.2088,1734373124
129,23.2227,1734373124
132,23.4171,1734373124
142,25.2931,1734373124
15,15.2897,1734373154
21,17.9536,1734373154
37,17.2642,1734373154
49,19.8168,1734373154
112,21.0605,1734373154
129,23.2357,1734373154
132,23.3604,1734373154
142,25.4646,1734373154
15,15.2223,1734373184
21,17.9135,1734373184
37,17.4386,1734373184
49,19.8055,1734373184
112,21.1285,1734373184
129,23.3714,1734373184
132,23.4458,1734373184
142,25.3495,1734373184
15,15.0767,1734373214
21,17.7675,1734373214
37,17.4962,1734373214
49,19.7575,1734373214
112,21.3238,1734373214
129,23.5979,1734373214
132,23.4468,1734373214
142,25.2209,1734373214
15,15.1098,1734373244
21,17.8217,1734373244
37,17.3927,1734373244
49,19.6567,1734373244
112,21.3276,1734373244
129,23.7837,1734373244
132,23.5468,1734373244
142,25.3338,1734373244
15,14.9935,1734373274
21,17.9374,1734373274
37,17.5041,1734373274
49,19.4459,1734373274
112,21.4933,1734373274
129,23.8440,1734373274
132,23.6652,1734373274
142,25.1173,1734373274
15,14.8170,1734373304
21,18.0014,1734373304
37,17.4974,1734373304
49,19.4010,1734373304
112,21.3493,1734373304
129,24.0119,1734373304
132,23.7709,1734373304
142,24.8860,1734373304
15,14.8461,1734373334
21,17.7868,1734373334
37,17.3655,1734373334
49,19.3254,1734373334
112,21.2165,1734373334
129,23.9039,1734373334
132,23.7718,1734373334
142,24.8606,1734373334
15,14.9241,1734373364
21,17.8392,1734373364
37,17.3177,1734373364
49,19.1762,1734373364
49,19.1762,1734373364
129,23.6890,1734373364
132,23.7570,1734373364
142,24.6998,1734373364
15,15.0244,1734373394
21,17.8901,1734373394
37,17.1376,1734373394
49,19.2007,1734373394
112,21.4325,1734373394
129,23.9248,1734373394
132,23.9761,1734373394
142,24.5844,1734373394
15,14.8145,1734373424
21,17.6724,1734373424
37,17.1954,1734373424
49,19.2546,1734373424
112,21.2465,1734373424
129,23.9023,1734373424
132,24.0621,1734373424
142,24.6795,1734373424
15,14.8493,1734373454
21,17.5399,1734373454
37,17.3579,1734373454
49,19.4494,1734373454
112,21.3026,1734373454
129,24.0242,1734373454
132,24.2054,1734373454
142,24.5386,1734373454
15,14.8936,1734373484
21,17.6020,1734373484
37,17.4070,1734373484
49,19.4060,1734373484
112,21.3124,1734373484
129,24.2180,1734373484
132,24.3531,1734373484
142,24.7247,1734373484
15,15.0767,1734373514
21,17.8331,1734373514
37,17.5877,1734373514
49,19.4424,1734373514
112,21.1157,1734373514
